Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
8 October 1683,1683-10-08,1683-10-08,-,-,-,Bourgignon,47.411402,6.77484,"St Cecile, Soeur M de","Ramsay, Curé de Bourgignon",-
8 October 1684,1684-10-08,1684-10-08,Aberdeen,57.133333,-2.1,London,51.514125,-0.093689,"Leslie, Alexander","Innes, Lewis","Leslie alias, Hardboots"
8 October 1685,1685-10-08,1685-10-08,Padua,45.414972,11.889351,Rome,41.957961,12.453896,"Strachan, Robert Francis","Leslie, Walter Lorenzo",-
8 October 1685,1685-10-08,1685-10-08,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
8 October 1685,1685-10-08,1685-10-08,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Innes, Walter",-
8 October 1687,1687-10-08,1687-10-08,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
8 October 1689,1689-10-08,1689-10-08,-,-,-,London,51.514125,-0.093689,"Innes, Lewis","Morrison, Madam",-
8 September 1682,1682-09-08,1682-09-08,-,-,-,Rome,41.957961,12.453896,"Gordon, George","Leslie, William",-
8 September 1683,1683-09-08,1683-09-08,Subiaco,41.924749,13.094412,Rome,41.957961,12.453896,"Chalmers, Athanasius","Leslie, William",-
8 September 1688,1688-09-08,1688-09-08,"Gordon Castle, alias Bogue",57.62175,-3.08926,Rome,41.957961,12.453896,"Leslie, John","Leslie, Walter Lorenzo",-
8 September 1688,1688-09-08,1688-09-08,Scotland,57.6216,-3.0893,Rome,41.957961,12.453896,"Irvine, John","Leslie, William",-
8 September 1691,1691-09-08,1691-09-08,Rome,41.957961,12.453896,Livorno,43.55,10.316667,"Leslie, William","Leslie, Walter Lorenzo",-
8 September 1693,1693-09-08,1693-09-08,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
9 April 1668,1668-04-09,1668-04-09,Douai,50.367853,3.078642,Rome,41.957961,12.453896,"English, Gilbert","Talbot, Gilbert",-
9 April 1677,1677-04-09,1677-04-09,"Gordon Castle, alias Bogue",57.62175,-3.08926,-,-,-,"Dunbar, Alexander",-,-
9 April 1678,1678-04-09,1678-04-09,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Leslie, William Lewis","Leslie, William",-
9 April 1680,1680-04-09,1680-04-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
9 April 1681,1681-04-09,1681-04-09,Rouen,49.433333,1.083333,Paris,48.871077,2.342285,"Gordon, John","Barclay, Robert",-
9 April 1683,1683-04-09,1683-04-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Hay, Andrew","Innes, Lewis",-
9 April 1683,1683-04-09,1683-04-09,St Quentin,48.617635,3.749137,Paris,48.871077,2.342285,"Leslie, George","Innes, Lewis",-
9 April 1691,1691-04-09,1691-04-09,Dunkirk,51.05,2.366667,-,-,-,"Nicolson, Thomas",-,-
9 April 1694,1694-04-09,1694-04-09,Paris,48.871077,2.342285,St Germain,46.912384,2.445217,"Maurin,","Innes, Lewis",-
9 August 1675,1675-08-09,1675-08-09,Padua,45.414972,11.889351,-,-,-,"Irvine, Christopher",-,-
9 August 1679,1679-08-09,1679-08-09,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Irvine, John","Barclay, Robert",-
9 August 1685,1685-08-09,1685-08-09,Paris,48.871077,2.342285,Scotland,57.6216,-3.0893,"Innes, Lewis","Jameon, John Paul | Strachan",-
9 August 1685,1685-08-09,1685-08-09,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Innes, James",-
9 August 1689,1689-08-09,1689-08-09,Calais,50.9513,1.8587,Paris,48.871077,2.342285,"Clerk, Sir Robert","Innes, Lewis",-
9 August 1692,1692-08-09,1692-08-09,St Germain,46.912384,2.445217,-,-,-,"Forbes, James",-,-
9 December 1664,1664-12-09,1664-12-09,Paris,48.871077,2.342285,-,-,-,"MacBrec, James","Scharp, William",-
9 December 1677,1677-12-09,1677-12-09,Rouen,49.433333,1.083333,Paris,48.871077,2.342285,"Murheid, John","Barclay, Robert",-
9 December 1681,1681-12-09,1681-12-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Barclay, Robert",-
9 December 1681,1681-12-09,1681-12-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David | Whyteford, Charles | Dunbar, Alexander","Innes, Lewis",-
9 December 1681,1681-12-09,1681-12-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Innes, Charles | Whyteford, Charles","Innes, Lewis",-
9 December 1684,1684-12-09,1684-12-09,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Gordon, John | Davidson, Robert","Innes, Lewis",-
9 December 1684,1684-12-09,1684-12-09,Paris,48.871077,2.342285,Douai,50.367853,3.078642,"Innes, Lewis","English,",-
9 December 1684,1684-12-09,1684-12-09,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Burnet, David",-
9 December 1684,1684-12-09,1684-12-09,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Innes, James",-
9 December 1686,1686-12-09,1686-12-09,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis",Roberson,-
9 December 1692,1692-12-09,1692-12-09,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
9 December 1692,1692-12-09,1692-12-09,Rome,41.957961,12.453896,St Germain,46.912384,2.445217,"Leslie, William","Innes, Lewis",-
9 December 1693,1693-12-09,1693-12-09,Bologna,44.483333,11.333333,Scotland,57.6216,-3.0893,"Gordon, Robert","Gordon, George","for Gordon, or any of the secular clergy in his absence. I think Gordon was in Paris at this time, not in Scotland"
9 December 1697,1697-12-09,1697-12-09,Scotland,57.6216,-3.0893,St Germain,46.912384,2.445217,"Nicolson, Thomas | Dunbar, Alexander","Innes, Lewis",-
9 February 1678,1678-02-09,1678-02-09,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Irvine, John","Barclay, Robert",-
9 January 1660,1660-01-09,1660-01-09,Paris,48.871077,2.342285,-,-,-,"MacBrec, James",-,-
9 July 1666,1666-07-09,1666-07-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Talbot, Gilbert",-
9 July 1678,1678-07-09,1678-07-09,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Leslie, William Lewis","Leslie, William",-
9 July 1681,1681-07-09,1681-07-09,Padua,45.414972,11.889351,-,-,-,"Irvine, John",-,-
9 July 1687,1687-07-09,1687-07-09,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Leslie, Abbot William","Whyteford, Charles",-
9 July 1692,1692-07-09,1692-07-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Gordon, Alexander","Leslie, William",-
9 July 1699,1699-07-09,1699-07-09,Edinburgh,55.95,-3.2,-,-,-,"Jameson, John Paul",-,-
9 June 1680,1680-06-09,1680-06-09,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Dunbar, Alexander","Barclay, Robert",-
9 March 1683,1683-03-09,1683-03-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
9 March 1685,1685-03-09,1685-03-09,Florence,43.766667,11.25,Rome,41.957961,12.453896,"Adamson, John","Leslie, Walter Lorenzo",-
9 March 1688,1688-03-09,1688-03-09,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Nicolson, Thomas","Whyteford, Charles",-
9 March 1691,1691-03-09,1691-03-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Gordon, James","Adamson, George",-
9 March 1693,1693-03-09,1693-03-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Nicol, James","Leslie, William",-
9 March 1694,1694-03-09,1694-03-09,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Innes, Walter","Whyteford, Charles",-
9 May 1678,1678-05-09,1678-05-09,London,51.514125,-0.093689,Paris,48.871077,2.342285,J.S.,"Barclay, Robert",-
9 May 1679,1679-05-09,1679-05-09,Beldorney,57.419252,-2.965798,Paris,48.871077,2.342285,"Gordon, Ann","Barclay, Robert",-
9 May 1689,1689-05-09,1689-05-09,Ratisbon,49.0134,12.1016,Rome,41.957961,12.453896,"Fleming, Abbot Placidus","Leslie, William",-
9 November 1678,1678-11-09,1678-11-09,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Lossini, Mariano","Leslie, William",-
9 November 1696,1696-11-09,1696-11-09,Scotland,57.6216,-3.0893,Rome,41.957961,12.453896,"Leslie, Alexander","Leslie, William",have not yet seen Nicolson
9 November 1696,1696-11-09,1696-11-09,Scotland,57.6216,-3.0893,Rome,41.957961,12.453896,"Strachan, Robert Francis","Adamson, George",Strachan alias: Francis Scott
9 November 1696,1696-11-09,1696-11-09,Scotland,57.6216,-3.0893,Rome,41.957961,12.453896,"Strachan, Robert Francis",-,Strachan alias: Francis Scott
9 October 1678,1678-10-09,1678-10-09,Montrose,56.7,-2.45,Paris,48.871077,2.342285,"Leslie, Alexander","Burnet, David",Leslise alias Hard boots
9 September 1676,1676-09-09,1676-09-09,Subiaco,41.924749,13.094412,-,-,-,"Chalmers, Athanasius",-,-
9 September 1677,1677-09-09,1677-09-09,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Burnet, David","Leslie, William",-
9 September 1682,1682-09-09,1682-09-09,Speyside,57.269907,-3.257454,Rome,41.957961,12.453896,"Dunbar, Alexander","Leslie, William","Dunbar alias, Alexander Winchester"
9 September 1683,1683-09-09,1683-09-09,Florence,43.766667,11.25,Rome,41.957961,12.453896,"MacDonald, Francis","Leslie, William",-
9 September 1688,1688-09-09,1688-09-09,Versailles,48.803593,2.134236,Paris,48.871077,2.342285,de Croissy,"Innes, Lewis",-
9 September 1689,1689-09-09,1689-09-09,Calais,50.9513,1.8587,Paris,48.871077,2.342285,-,"Cussy, Jacques",-
9 September 1692,1692-09-09,1692-09-09,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
9 September 1694,1694-09-09,1694-09-09,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicolson, Thomas","Innes, Lewis",-
9 September 1694,1694-09-09,1694-09-09,Paris,48.871077,2.342285,St Germain,46.912384,2.445217,Jean Talon,"Innes, Lewis",-
10 April 1677,1677-04-10,1677-04-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
10 April 1688,1688-04-10,1688-04-10,Ratisbon,49.0134,12.1016,-,-,-,"Fleming, Abbot Placidus",-,-
10 August 1683,1683-08-10,1683-08-10,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
10 August 1683,1683-08-10,1683-08-10,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David","Innes, Lewis",Burnet alias David Lawrence
10 August 1683,1683-08-10,1683-08-10,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David","Innes, Lewis","Burnet alias, Mr Lawrence"
10 August 1683,1683-08-10,1683-08-10,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Dunbar, Alexander","Innes, Lewis",-
10 August 1686,1686-08-10,1686-08-10,"Gordon Castle, alias Bogue",57.62175,-3.08926,Rome,41.957961,12.453896,"Gordon, Duchess Elizabeth","Leslie, William",-
10 August 1689,1689-08-10,1689-08-10,Dublin,53.3330556,-6.2488889,-,-,-,Nairne,-,-
10 August 1694,1694-08-10,1694-08-10,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Innes, Lewis",-
10 December 1682,1682-12-10,1682-12-10,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Innes, Walter","Innes, Lewis",-
10 December 1683,1683-12-10,1683-12-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
10 December 1685,1685-12-10,1685-12-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
10 December 1687,1687-12-10,1687-12-10,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
10 December 1688,1688-12-10,1688-12-10,London,51.514125,-0.093689,Rome,41.957961,12.453896,"Conne, Patrick",Jesuit Provincial,-
10 December 1688,1688-12-10,1688-12-10,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
10 December 1690,1690-12-10,1690-12-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick",Principe di Palestrine,-
10 February 1679,1679-02-10,1679-02-10,Pesaro,43.9,12.916667,Rome,41.957961,12.453896,"Leslie, William","Lazzini, Mariano",-
10 February 1680,1680-02-10,1680-02-10,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Hay, Andrew","Barclay, Robert",-
10 February 1683,1683-02-10,1683-02-10,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Mouat, James","Conne, Patrick",-
10 February 1685,1685-02-10,1685-02-10,Paris,48.871077,2.342285,London,51.514125,-0.093689,"Innes, Lewis","Gordon, John",-
10 February 1687,1687-02-10,1687-02-10,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
10 January 1676,1676-01-10,1676-01-10,Paris,48.871077,2.342285,-,-,-,"Irvine, Christopher",-,-
10 January 1679,1679-01-10,1679-01-10,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
10 January 1683,1683-01-10,1683-01-10,Bornheim,50.133333,8.716667,Rome,41.957961,12.453896,"Johnston, Tomas","Leslie, William",-
10 January 1695,1695-01-10,1695-01-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Dempster, Francis","Leslie, William",-
10 January 1695,1695-01-10,1695-01-10,Paris,48.871077,2.342285,Rotterdam,51.916667,4.5,"Compigny, Pierre de","Wallace, John",Wallace alias: J Paterson
10 January 1695,1695-01-10,1695-01-10,Rotterdam,51.916667,4.5,Paris,48.871077,2.342285,"Wallace, John","Compigny, Pierre de",-
10 January 1695,1695-01-10,1695-01-10,-,-,-,Rome,41.957961,12.453896,"Davidson, Robert","Leslie, William",Walter Leslie died
10 July 1666,1666-07-10,1666-07-10,Florence,43.766667,11.25,Rome,41.957961,12.453896,-,Martinelli,-
10 July 1689,1689-07-10,1689-07-10,Dublin,53.3330556,-6.2488889,Paris,48.871077,2.342285,-,"Innes, Lewis",-
10 July 1694,1694-07-10,1694-07-10,Dunkirk,51.05,2.366667,Paris,48.871077,2.342285,"Nicol, James","Whyteford, Charles",-
10 June 1679,1679-06-10,1679-06-10,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
10 March 1685,1685-03-10,1685-03-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
10 March 1685,1685-03-10,1685-03-10,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Gordon, John",-
10 March 1687,1687-03-10,1687-03-10,"Santa Marinella, Rome",42.036944,11.850516,Rome,41.957961,12.453896,"Jameson, John Paul","Leslie, Walter Lorenzo",-
10 May 1683,1683-05-10,1683-05-10,Pisa,43.716667,10.383333,Rome,41.957961,12.453896,"Abercromby, John Francis","Leslie, William",-
10 May 1684,1684-05-10,1684-05-10,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Davidson, Robert","Whyteford, Charles",-
10 May 1684,1684-05-10,1684-05-10,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",arrived in London and stays until 22 May
10 May 1686,1686-05-10,1686-05-10,Livorno,43.55,10.316667,Rome,41.957961,12.453896,Scott,"Leslie, William",-
10 November 1683,1683-11-10,1683-11-10,Lille,50.632971,3.058585,Paris,48.871077,2.342285,"Innes, James","Innes, Lewis",-
10 November 1683,1683-11-10,1683-11-10,Paris,48.871077,2.342285,Bourgignon,47.411402,6.77484,"Innes, Lewis","Ramsay, Curé de Bourgignon",-
10 November 1687,1687-11-10,1687-11-10,"Deptford, London",51.483333,-0.033333,Rome,41.957961,12.453896,"Dixon, John","Leslie, William",-
10 November 1691,1691-11-10,1691-11-10,London,51.514125,-0.093689,-,-,-,Lawton,Enniscot,-
10 October 1661,1661-10-10,1661-10-10,-,-,-,Rome,41.957961,12.453896,"McGhie, Andrew","Talbot, Gilbert",-
10 October 1685,1685-10-10,1685-10-10,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Gordon, George",-
10 October 1685,1685-10-10,1685-10-10,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Hay, Andrew",-
10 October 1699,1699-10-10,1699-10-10,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Adamson, George","Leslie, William",Leslie is Procurator of the Scottish Mission in rome
11 April 1687,1687-04-11,1687-04-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David | Gordon, George | Strachan, Robert Francis","Innes, Lewis | Whyteford, Charles",-
11 April 1687,1687-04-11,1687-04-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Dunbar, Alexander","Innes, Lewis","Irvine, son of Dr. Irvine"
11 April 1691,1691-04-11,1691-04-11,Rome,41.957961,12.453896,St Germain,46.912384,2.445217,"Drummond, John, Lord Melfort, Lady","Innes, Lewis",-
11 August 1683,1683-08-11,1683-08-11,Subiaco,41.924749,13.094412,Rome,41.957961,12.453896,"Chalmers, Athanasius","Leslie, William",-
11 August 1684,1684-08-11,1684-08-11,Leith,57.356432,-2.764674,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
11 August 1692,1692-08-11,1692-08-11,St Germain,46.912384,2.445217,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
11 December 1686,1686-12-11,1686-12-11,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Drummond, John, Lord Melfort, Lord",-
11 December 1688,1688-12-11,1688-12-11,-,-,-,Paris,48.871077,2.342285,-,"Innes, Lewis",-
11 February 1685,1685-02-11,1685-02-11,Paris,48.871077,2.342285,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
11 February 1685,1685-02-11,1685-02-11,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Hay, Abbot Rillé",-
11 February 1692,1692-02-11,1692-02-11,Pisa,43.716667,10.383333,Rome,41.957961,12.453896,"Abercromby, John Francis","Leslie, William",-
11 February 1692,1692-02-11,1692-02-11,St Germain,46.912384,2.445217,-,-,-,"Dempster, Francis",-,"Dempster alias, Monnoet"
11 January 1667,1667-01-11,1667-01-11,London,51.514125,-0.093689,-,-,-,"Howard, Henry",-,-
11 January 1684,1684-01-11,1684-01-11,Paris,48.871077,2.342285,Douai,50.367853,3.078642,"Innes, Lewis","Leslie, William",Abbot Leslie?
11 January 1684,1684-01-11,1684-01-11,Paris,48.871077,2.342285,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
11 January 1688,1688-01-11,1688-01-11,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
11 January 1695,1695-01-11,1695-01-11,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Innes, Walter","Innes, Lewis",William Leslie named Procurator in Rome by Bishop Nicolson
11 July 1668,1668-07-11,1668-07-11,Pistoia,43.916667,10.9,Rome,41.957961,12.453896,"Forbes, James","McGhie, Andrew",-
11 July 1680,1680-07-11,1680-07-11,"Gordon Castle, alias Bogue",57.62175,-3.08926,Paris,48.871077,2.342285,"Gordon, George","Innes, Lewis",Gordon alias Bannockburn
11 July 1691,1691-07-11,1691-07-11,Paris,48.871077,2.342285,St Germain,46.912384,2.445217,"Whyteford, Charles","Innes, Lewis",-
11 June 1681,1681-06-11,1681-06-11,St Quentin,48.617635,3.749137,-,-,-,"Leslie, George",-,-
11 June 1684,1684-06-11,1684-06-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Innes, Lewis | Irvine, John","Whyteford, Charles",-
11 June 1688,1688-06-11,1688-06-11,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
11 June 1694,1694-06-11,1694-06-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Wilson, James","Whyteford, Charles",-
11 March 1681,1681-03-11,1681-03-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Dunbar, Alexander","Barclay, Robert",-
11 March 1681,1681-03-11,1681-03-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
11 March 1687,1687-03-11,1687-03-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
11 March 1692,1692-03-11,1692-03-11,Italy,41.87194,12.56738,Rome,41.957961,12.453896,"Wallace, John","Leslie, William",-
11 March 1692,1692-03-11,1692-03-11,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
11 March 1692,1692-03-11,1692-03-11,Rome,41.957961,12.453896,St Germain,46.912384,2.445217,"Howard, Cardinal Philip","Innes, Lewis",-
11 March 1692,1692-03-11,1692-03-11,Rome,41.957961,12.453896,-,-,-,"Leslie, Walter Lorenzo","Thomson, James",-
11 May 1683,1683-05-11,1683-05-11,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David | Gordon, George","Innes, Lewis",-
11 May 1688,1688-05-11,1688-05-11,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
11 May 1694,1694-05-11,1694-05-11,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
11 November 1676,1676-11-11,1676-11-11,Wurzburg,49.787778,9.936111,Rome,41.957961,12.453896,"Dickson, Abbot Maurus","Leslie, William",-
11 November 1687,1687-11-11,1687-11-11,Havre de Grace,49.495111,0.10715,Paris,48.871077,2.342285,"Nicolson, Thomas","Whyteford, Charles",-
11 November 1688,1688-11-11,1688-11-11,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
11 November 1688,1688-11-11,1688-11-11,Edinburgh,55.95,-3.2,-,-,-,"Burnet, David","Innes, Lewis","Burnet alias, David Lawrence"
11 October 1689,1689-10-11,1689-10-11,Paris,48.871077,2.342285,-,-,-,Lagny,-,-
11 October 1689,1689-10-11,1689-10-11,-,-,-,Paris,48.871077,2.342285,Lagny,"Innes, Lewis",-
12 April 1675,1675-04-12,1675-04-12,Padua,45.414972,11.889351,Edinburgh,55.95,-3.2,"Irvine, Christopher","Irvine, Dr.",Chsitopher is the son of recipient
12 April 1687,1687-04-12,1687-04-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Gordon, George","Whyteford, Charles",-
12 April 1687,1687-04-12,1687-04-12,-,-,-,Paris,48.871077,2.342285,Brown,"Whyteford, Charles",-
12 August 1672,1672-08-12,1672-08-12,Paris,48.871077,2.342285,-,-,-,"Conne, Patrick",-,-
12 August 1681,1681-08-12,1681-08-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Hay, Andrew","Barclay, Robert",-
12 August 1682,1682-08-12,1682-08-12,Subiaco,41.924749,13.094412,-,-,-,"Chalmers, Athanasius",-,-
12 August 1687,1687-08-12,1687-08-12,Florence,43.766667,11.25,Rome,41.957961,12.453896,"Sargeant, Francis","Leslie, Walter Lorenzo",-
12 August 1695,1695-08-12,1695-08-12,Elgin,57.65,-3.333333,-,-,-,"Dunbar, Alexander",-,"Dunbar alias, Peter Gray"
12 December 1680,1680-12-12,1680-12-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
12 December 1687,1687-12-12,1687-12-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Jameson, John Paul","Whyteford, Charles",-
12 December 1689,1689-12-12,1689-12-12,Dublin,53.3330556,-6.2488889,Paris,48.871077,2.342285,"Buchan, General Thomas","Innes, Lewis",-
12 December 1689,1689-12-12,1689-12-12,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Whyteford, Charles | Leslie, Andrew","Leslie, William",-
12 December 1690,1690-12-12,1690-12-12,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Barberino, Cardinal Charles",-
12 February 1686,1686-02-12,1686-02-12,Ratisbon,49.0134,12.1016,Rome,41.957961,12.453896,"Fleming, Abbot Placidus","McGhie, Andrew",-
12 February 1692,1692-02-12,1692-02-12,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
12 January 1684,1684-01-12,1684-01-12,Paris,48.871077,2.342285,Scotland,57.6216,-3.0893,"Innes, Lewis","Irvine, John","Irvine alias, Cabrach"
12 January 1685,1685-01-12,1685-01-12,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Innes, James",-
12 January 1688,1688-01-12,1688-01-12,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
12 July 1687,1687-07-12,1687-07-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Perth, Lord","Whyteford, Charles",-
12 July 1691,1691-07-12,1691-07-12,Soignies,50.583333,4.066667,Paris,48.871077,2.342285,"Ingles, James",Murray,-
12 June 1678,1678-06-12,1678-06-12,Moidart,56.782206,-5.80966,Paris,48.871077,2.342285,"Munro, Robert","Barclay, Robert",-
12 June 1678,1678-06-12,1678-06-12,Moidart,56.782206,-5.80966,Paris,48.871077,2.342285,"Munro, Robert","Burnet, David",-
12 June 1679,1679-06-12,1679-06-12,Bordeaux,44.840439,-0.5805,Paris,48.871077,2.342285,"Roberson, Amader","Burnet, David",-
12 June 1683,1683-06-12,1683-06-12,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Gordon, George | MacDonald, Angus","Innes, Lewis",-
12 June 1684,1684-06-12,1684-06-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
12 June 1684,1684-06-12,1684-06-12,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Gordon, George","Whyteford, Charles",-
12 March 1680,1680-03-12,1680-03-12,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
12 March 1681,1681-03-12,1681-03-12,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Alexander","Innes, Lewis",-
12 March 1685,1685-03-12,1685-03-12,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","McGhie, Andrew",-
12 March 1694,1694-03-12,1694-03-12,London,51.514125,-0.093689,Rome,41.957961,12.453896,"Thomson, James","Leslie, William",-
12 May 1692,1692-05-12,1692-05-12,Leghorn,43.55,10.316667,Rome,41.957961,12.453896,"Innes, Walter","Leslie, Walter Lorenzo",-
12 May 1692,1692-05-12,1692-05-12,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Gordon, James","Leslie, William",-
12 May 1692,1692-05-12,1692-05-12,Paris,48.871077,2.342285,-,-,-,"Gordon, Alexander",-,-
12 May 1694,1694-05-12,1694-05-12,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Innes, Walter","Whyteford, Charles",-
12 November 1678,1678-11-12,1678-11-12,Padua,45.414972,11.889351,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, William",-
